   1  AGRL   4
   34.0000    0.9000    5.6116    0.0500    0.1000    0.2500    0.7000    0.3500    1.0000    2.0000
   25.0000   12.0000    0.0160    0.0022    0.0200    0.0120    0.0050    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   39.0000    0.0500    0.0000
    0.0000    0    0.0000    0.3300    0.1000
  17  SWRN   6
   34.0000    0.9000    5.6116    0.0500    0.1000    0.2500    0.7000    0.3500    1.0000    2.0000
   25.0000   12.0000    0.0160    0.0022    0.0200    0.0120    0.0050    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   39.0000    0.0500    0.0000
    0.0000    0    0.0000    0.3300    0.1000
  18  WATR   6
    0.0000    0.0000    5.6116    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0    0.0000    0.0000    0.1000
  19  CORN   4
   39.0000    0.5000    5.6116    0.1500    0.0500    0.5000    0.9500    0.7000    2.5000    2.0000
   25.0000    8.0000    0.0140    0.0016    0.0470    0.0177    0.0138    0.0048    0.0018    0.0014
    0.3000    0.2000    0.0070    4.0000    0.7500    7.2000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  20  CSIL   4
   39.0000    0.9000    5.6116    0.1500    0.0500    0.5000    0.9500    0.7000    2.5000    2.0000
   25.0000    8.0000    0.0140    0.0016    0.0470    0.0177    0.0138    0.0048    0.0018    0.0014
    0.9000    0.2000    0.0070    4.0000    0.7500    7.2000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  21  SCRN   4
   39.0000    0.5000    5.6116    0.1500    0.0500    0.5000    0.9500    0.5000    2.5000    2.0000
   24.0000   12.0000    0.0214    0.0037    0.0470    0.0177    0.0138    0.0048    0.0018    0.0014
    0.3000    0.2000    0.0070    4.0000    0.7500    7.2000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  22  EGAM   6
   21.0000    0.9000    5.6116    0.0500    0.1800    0.2500    0.9000    0.4000    1.7000    2.0000
   25.0000   12.0000    0.0160    0.0022    0.0200    0.0100    0.0070    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   58.0000    0.0500    0.0000
    0.0000    0    0.0000    0.3100    0.1000
  23  GRSG   4
   33.5000    0.4500    5.6116    0.1500    0.0500    0.5000    0.9500    0.6400    1.0000    2.0000
   30.0000   11.0000    0.0199    0.0032    0.0440    0.0164    0.0128    0.0060    0.0022    0.0018
    0.2500    0.2000    0.0050    4.0000    0.7500    8.5000  660.0000   36.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  24  SGHY   4
   33.5000    0.9000    5.6116    0.1500    0.0500    0.5000    0.9500    0.6400    1.5000    2.0000
   30.0000   11.0000    0.0199    0.0032    0.0440    0.0164    0.0128    0.0060    0.0022    0.0018
    0.9000    0.2000    0.0050    4.0000    0.7500    8.5000  660.0000   36.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  25  JHGR   6
   35.0000    0.9000    5.6116    0.1500    0.0500    0.5700    0.9500    0.5000    1.0000    2.0000
   30.0000   11.0000    0.0200    0.0028    0.0440    0.0164    0.0128    0.0060    0.0022    0.0018
    0.9000    0.2000    0.0050    4.0000    0.7500    8.5000  660.0000   36.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  26  SUGC   6
   25.0000    0.5000    5.6116    0.1500    0.0100    0.5000    0.9500    0.7500    3.0000    2.0000
   25.0000   11.0000    0.0000    0.0000    0.0100    0.0040    0.0025    0.0075    0.0030    0.0019
    0.0100    0.0010    0.0050    4.0000    0.7500   10.0000  660.0000   33.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  27  SWHT   5
   35.0000    0.4200    5.6116    0.1500    0.0500    0.5000    0.9500    0.6000    0.9000    2.0000
   18.0000    0.0000    0.0234    0.0033    0.0600    0.0231    0.0134    0.0084    0.0032    0.0019
    0.2000    0.0300    0.0060    4.0000    0.7500    8.0000  660.0000   46.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  28  WWHT   5
   30.0000    0.4000    5.6116    0.0500    0.0500    0.4500    0.9500    0.5000    0.9000    1.3000
   18.0000    0.0000    0.0250    0.0022    0.0663    0.0255    0.0148    0.0053    0.0020    0.0012
    0.2000    0.0300    0.0060    4.0000    0.7500    6.0000  660.0000   39.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  29  DWHT   5
   30.0000    0.4000    5.6116    0.1500    0.0100    0.5000    0.9500    0.8000    1.0000    2.0000
   15.0000    0.0000    0.0263    0.0057    0.0600    0.0231    0.0130    0.0084    0.0032    0.0019
    0.2000    0.0300    0.0060    4.0000    0.7500    7.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  30   RYE   5
   35.0000    0.4000    5.6116    0.1500    0.0100    0.5000    0.9500    0.8000    1.0000    1.8000
   12.5000    0.0000    0.0284    0.0042    0.0600    0.0231    0.0134    0.0084    0.0032    0.0019
    0.2000    0.0300    0.0100    4.0000    0.7500    7.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  31  BARL   5
   35.0000    0.5400    5.6116    0.1500    0.0100    0.4500    0.9500    0.6000    1.2000    1.3000
   25.0000    0.0000    0.0210    0.0017    0.0590    0.0226    0.0131    0.0057    0.0022    0.0013
    0.2000    0.0100    0.0080    4.0000    0.7500    7.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  32  OATS   5
   35.0000    0.4200    5.6116    0.1500    0.0200    0.5000    0.9500    0.8000    1.5000    2.0000
   15.0000    0.0000    0.0316    0.0057    0.0600    0.0231    0.0134    0.0084    0.0032    0.0019
    0.1750    0.0300    0.0050    4.0000    0.7500   10.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.4500    0.1000
  33  RICE   4
   22.0000    0.5000    5.6116    0.3000    0.0100    0.7000    0.9500    0.8000    0.8000    0.9000
   25.0000   10.0000    0.0136    0.0013    0.0500    0.0200    0.0100    0.0060    0.0030    0.0018
    0.2500    0.0300    0.0080    4.0000    0.7500    5.0000  660.0000   31.0000    0.0500    0.0000
    0.0000    0    0.0000    0.3500    0.1000
  34  PMIL   4
   35.0000    0.2500    5.6116    0.1500    0.0100    0.5000    0.9500    0.8500    3.0000    2.0000
   30.0000   10.0000    0.0200    0.0028    0.0440    0.0300    0.0100    0.0060    0.0022    0.0012
    0.1000    0.2000    0.0140    4.0000    0.7500    8.0000  660.0000   40.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  35  TIMO   6
   35.0000    0.9000    5.6116    0.1500    0.0100    0.5000    0.9500    0.8500    0.8000    2.0000
   25.0000    8.0000    0.0234    0.0033    0.0314    0.0137    0.0103    0.0038    0.0025    0.0019
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  36  BROS   6
   35.0000    0.9000    5.6116    0.1500    0.0100    0.5000    0.9500    0.8500    1.2000    2.0000
   25.0000    8.0000    0.0234    0.0033    0.0400    0.0240    0.0160    0.0028    0.0017    0.0011
    0.9000    0.0030    0.0030    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  37  BROM   6
   35.0000    0.9000    5.6116    0.4500    0.0200    0.8000    0.9500    0.8500    0.8000    1.3000
   25.0000    6.0000    0.0234    0.0033    0.0400    0.0240    0.0160    0.0028    0.0017    0.0011
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  38  FESC   6
   30.0000    0.9000    5.6116    0.1500    0.0100    0.5000    0.9500    0.8000    1.5000    2.0000
   15.0000    0.0000    0.0234    0.0033    0.0560    0.0210    0.0120    0.0099    0.0022    0.0019
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   39.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  39  BLUG   6
   18.0000    0.9000    5.6116    0.0500    0.0500    0.3000    0.7000    0.3500    0.2000    1.4000
   25.0000   12.0000    0.0160    0.0022    0.0200    0.0100    0.0060    0.0014    0.0010    0.0007
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   31.0000    0.0500    0.0000
    0.0000    0    0.0000    1.4000    0.1000
  40  BERM   6
   35.0000    0.9000    5.6116    0.0500    0.0500    0.4900    0.9500    0.9900    0.5000    2.0000
   25.0000   12.0000    0.0234    0.0033    0.0600    0.0231    0.0134    0.0084    0.0032    0.0019
    0.9000    0.0030    0.0050    4.0000    0.7500   10.0000  660.0000   36.0000    0.0500    0.0000
    0.0000    0    0.0000    1.0000    0.1000
  41  CWGR   6
   35.0000    0.9000    5.6116    0.3500    0.0200    0.6200    0.9500    0.8500    0.9000    1.3000
   25.0000    6.0000    0.0500    0.0040    0.0300    0.0200    0.0120    0.0020    0.0015    0.0013
    0.9000    0.0030    0.0050    4.0000    0.7500    8.0000  660.0000   38.0000    0.0500    0.0000
    0.0000    0    0.0000    0.4000    0.1000
  42  WWGR   6
   35.0000    0.9000    5.6116    0.5000    0.0200    0.8900    0.9500    0.8500    0.6000    1.3000
   25.0000    6.0000    0.0500    0.0040    0.0300    0.0200    0.0120    0.0020    0.0015    0.0013
    0.9000    0.0030    0.0080    4.0000    0.7500    8.0000  660.0000   45.0000    0.0500    0.0000
    0.0000    0    0.0000    0.6500    0.1000
  43  SWGR   6
